Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason,Customer_Status_Predicted
924899-KER,Female,47,Yes,West Bengal,12,2,Deal 5,Yes,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,No,No,Month-to-Month,No,Mailed Check,59.01788860520374,118.0357772104075,0.0,0,125.32,243.3557772104075,Joined,Others,Others,1
611778-MAH,Female,56,Yes,Gujarat,1,2,Deal 3,Yes,No,Yes,DSL,No,Yes,Yes,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,64.42329689117867,128.8465937823573,0.0,0,169.15,297.9965937823573,Joined,Others,Others,1
618652-KAR,Female,82,No,Gujarat,2,2,Deal 2,Yes,No,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,75.57183941788158,151.1436788357632,0.0,0,113.03,264.1736788357632,Joined,Others,Others,1
138067-GUJ,Female,43,No,Kerala,3,1,Deal 5,Yes,No,Yes,DSL,No,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,61.78449828510842,61.78449828510842,29.01,0,446.86,479.6344982851085,Joined,Others,Others,1
245788-KAR,Female,73,No,West Bengal,12,1,Deal 5,Yes,No,Yes,DSL,Yes,No,No,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,88.32063699516618,88.32063699516618,0.0,0,40.22,128.5406369951662,Joined,Others,Others,1
635426-WES,Female,42,No,Delhi,9,3,Deal 3,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card,61.44368493112722,184.3310547933816,0.0,0,321.44,505.7710547933816,Joined,Others,Others,1
117347-PUN,Female,83,No,West Bengal,14,1,Deal 3,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,62.43326460004235,62.43326460004235,0.0,0,418.67,481.1032646000424,Joined,Others,Others,1
814834-PUN,Female,38,Yes,Delhi,8,3,Deal 5,Yes,Yes,No,DSL,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,89.95544743928265,269.866342317848,0.0,0,228.58,498.446342317848,Joined,Others,Others,1
824188-KAR,Female,37,Yes,Kerala,2,3,Deal 2,Yes,No,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,86.91042581949614,260.7312774584884,4.16,0,159.83,416.4012774584885,Joined,Others,Others,1
802436-KAR,Female,40,Yes,Kerala,2,1,Deal 4,No,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Yes,No,Two Year,Yes,Bank Withdrawal,62.27419848851924,62.27419848851924,0.0,0,67.69,129.9641984885192,Joined,Others,Others,1
241214-KAR,Female,33,No,Delhi,12,1,Deal 2,Yes,No,Yes,DSL,Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.9654097043824,76.9654097043824,11.26,0,385.7,451.4054097043824,Joined,Others,Others,1
282051-KAR,Female,79,No,Punjab,8,3,Deal 4,Yes,No,Yes,DSL,Yes,No,No,No,No,Yes,No,No,Two Year,No,Credit Card,77.93185463169782,233.7955638950934,0.0,50,355.18,588.9755638950935,Joined,Others,Others,1
797960-PUN,Female,78,No,Rajasthan,14,3,Deal 5,Yes,No,Yes,DSL,No,Yes,No,No,Yes,No,Yes,No,Month-to-Month,No,Credit Card,59.15225868164024,177.4567760449207,0.0,0,230.55,408.0067760449208,Joined,Others,Others,1
571256-KER,Female,52,Yes,Delhi,5,1,Deal 3,Yes,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Credit Card,84.80380409486213,84.80380409486213,22.2,0,51.33,113.9338040948621,Joined,Others,Others,1
854444-TAM,Female,55,Yes,Gujarat,5,1,Deal 2,Yes,Yes,Yes,DSL,No,Yes,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,72.51097523928966,72.51097523928966,0.0,0,423.82,496.3309752392897,Joined,Others,Others,1
507507-TAM,Female,59,No,Kerala,1,1,Deal 4,Yes,Yes,Yes,DSL,Yes,No,No,No,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,84.62550509472268,84.62550509472268,0.0,0,334.22,418.8455050947227,Joined,Others,Others,1
985421-DEL,Female,30,Yes,Gujarat,3,3,Deal 1,Yes,No,No,DSL,Yes,Yes,Yes,No,No,No,Yes,No,Month-to-Month,No,Credit Card,50.4991382176642,151.4974146529925,0.0,0,484.78,636.2774146529925,Joined,Others,Others,1
780218-MAH,Female,55,No,Karnataka,9,2,Deal 2,Yes,No,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,76.7829160611275,153.565832122255,48.84,0,167.1,271.8258321222549,Joined,Others,Others,1
167260-DEL,Female,67,No,Gujarat,12,3,Deal 2,Yes,No,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,75.52037786735369,226.561133602061,0.0,0,329.66,556.2211336020611,Joined,Others,Others,1
515872-TAM,Female,49,No,Delhi,2,1,Deal 1,Yes,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,58.76627729312566,58.76627729312566,0.0,0,21.58,80.34627729312567,Joined,Others,Others,1
787016-PUN,Female,64,Yes,Punjab,13,3,Deal 5,Yes,No,No,DSL,Yes,No,No,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,58.00228541679087,174.0068562503726,1.36,0,253.32,425.9668562503726,Joined,Others,Others,1
766165-DEL,Female,43,No,Gujarat,9,1,Deal 4,Yes,Yes,Yes,DSL,No,Yes,No,Yes,No,No,No,No,Month-to-Month,No,Bank Withdrawal,49.57928724870106,49.57928724870106,0.0,0,339.92,389.4992872487011,Joined,Others,Others,1
999607-UPR,Female,44,No,Delhi,6,2,Deal 5,No,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,68.0531768334664,136.1063536669328,0.0,50,437.71,573.8163536669327,Joined,Others,Others,1
364167-GUJ,Female,64,No,Delhi,7,1,Deal 2,No,No,Yes,DSL,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,77.90537114496986,77.90537114496986,29.29,0,382.52,431.1353711449698,Joined,Others,Others,1
142092-KER,Female,82,Yes,Delhi,0,1,Deal 4,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,72.20966643058033,72.20966643058033,0.0,0,0.3,72.50966643058032,Joined,Others,Others,1
507688-KER,Female,36,No,Kerala,0,1,Deal 1,Yes,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Yes,Yes,Month-to-Month,No,Credit Card,74.58108714935688,74.58108714935688,0.0,0,216.75,291.3310871493569,Joined,Others,Others,1
763070-KAR,Female,57,No,Punjab,14,1,Deal 1,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,64.8412918602815,64.8412918602815,0.0,0,214.62,279.4612918602815,Joined,Others,Others,1
119675-RAJ,Female,19,Yes,Tamil Nadu,8,2,Deal 1,Yes,Yes,Yes,DSL,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.19753144416619,170.3950628883324,0.0,0,25.77,196.1650628883324,Joined,Others,Others,1
351924-MAH,Female,56,Yes,West Bengal,0,3,Deal 1,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,83.21680578172916,249.6504173451875,34.68,0,336.84,551.8104173451875,Joined,Others,Others,1
914660-WES,Female,47,Yes,Delhi,1,1,Deal 1,Yes,No,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,61.34454822615243,61.34454822615243,0.0,10,313.04,374.3845482261525,Joined,Others,Others,1
412813-UPR,Female,37,Yes,Kerala,9,1,Deal 4,Yes,Yes,Yes,DSL,No,No,No,No,Yes,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,75.27793372262266,75.27793372262266,0.0,0,436.75,512.0279337226227,Joined,Others,Others,1
631111-KER,Female,74,Yes,Punjab,14,3,Deal 4,Yes,No,Yes,DSL,Yes,No,No,No,No,No,Yes,No,Month-to-Month,No,Bank Withdrawal,63.90008960382011,191.7002688114603,0.0,10,152.44,344.1402688114604,Joined,Others,Others,1
391262-MAH,Female,71,No,Delhi,11,2,Deal 1,Yes,No,Yes,DSL,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,74.44083293756525,148.8816658751305,0.0,0,480.23,629.1116658751305,Joined,Others,Others,1
375709-WES,Female,80,Yes,Delhi,4,1,Deal 1,Yes,No,Yes,DSL,No,Yes,No,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,50.20737165810151,50.20737165810151,0.0,0,31.16,81.3673716581015,Joined,Others,Others,1
762212-WES,Female,67,Yes,Delhi,12,1,Deal 1,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Month-to-Month,No,Bank Withdrawal,49.43115098777315,49.43115098777315,0.0,20,91.69,141.1211509877731,Joined,Others,Others,1
958379-KER,Female,39,No,Delhi,5,2,Deal 1,Yes,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,57.3028606686996,114.6057213373992,0.0,10,458.42,573.0257213373992,Joined,Others,Others,1
896184-WES,Female,28,Yes,Delhi,7,3,Deal 3,Yes,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,55.35760979983768,166.072829399513,0.0,0,187.22,353.292829399513,Joined,Others,Others,1
633634-KER,Female,41,No,Gujarat,1,1,Deal 1,Yes,No,No,DSL,Yes,Yes,No,Yes,Yes,No,Yes,No,Two Year,Yes,Bank Withdrawal,72.83105006981823,72.83105006981823,0.0,0,14.19,87.02105006981823,Joined,Others,Others,1
756449-WES,Female,78,No,Uttar Pradesh,11,1,Deal 2,Yes,No,No,DSL,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,61.17672281299481,61.17672281299481,13.84,0,368.77,416.1067228129948,Joined,Others,Others,1
410925-KAR,Female,36,No,Delhi,8,1,Deal 3,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,55.4263046365977,55.4263046365977,0.0,0,209.26,264.6863046365977,Joined,Others,Others,1
423853-KER,Female,28,Yes,Tamil Nadu,14,3,Deal 1,Yes,Yes,No,DSL,Yes,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,68.54011148838795,205.6203344651638,0.0,0,219.74,425.3603344651639,Joined,Others,Others,1
569164-GUJ,Female,77,No,Karnataka,11,1,Deal 1,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,67.58829212473431,67.58829212473431,0.0,0,74.63,142.2182921247343,Joined,Others,Others,1
596507-DEL,Female,24,Yes,Maharashtra,3,1,Deal 5,Yes,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,59.47326348516784,59.47326348516784,0.0,0,390.67,450.1432634851678,Joined,Others,Others,1
236554-UPR,Female,66,Yes,Punjab,0,2,Deal 1,Yes,Yes,Yes,DSL,No,No,No,Yes,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,78.18767306081398,156.375346121628,0.0,0,389.81,546.185346121628,Joined,Others,Others,1
961396-DEL,Female,29,No,Rajasthan,0,3,Deal 1,Yes,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,76.44514286902269,229.3354286070681,0.0,0,50.8,280.1354286070681,Joined,Others,Others,1
948925-MAH,Female,74,Yes,Rajasthan,1,1,Deal 4,Yes,Yes,Yes,DSL,Yes,No,No,Yes,No,No,No,No,Month-to-Month,No,Bank Withdrawal,69.58193827991752,69.58193827991752,0.0,0,227.41,296.9919382799175,Joined,Others,Others,1
220234-DEL,Female,46,Yes,Punjab,12,1,Deal 4,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,65.47760437403178,65.47760437403178,13.25,0,310.66,362.8876043740318,Joined,Others,Others,1
494145-KAR,Female,40,No,Karnataka,10,1,Deal 2,No,Yes,No,DSL,No,Yes,No,No,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,59.80274882326135,59.80274882326135,0.0,0,233.42,293.2227488232613,Joined,Others,Others,1
630032-MAH,Female,60,Yes,Delhi,13,2,Deal 4,Yes,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,61.89058353155147,123.7811670631029,0.0,0,467.69,591.4711670631029,Joined,Others,Others,1
745194-KAR,Female,33,Yes,Rajasthan,6,1,Deal 1,Yes,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,74.81021660129136,74.81021660129136,0.0,0,97.3,172.1102166012914,Joined,Others,Others,1
643088-KAR,Female,81,Yes,Kerala,7,2,Deal 5,No,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Yes,No,Month-to-Month,No,Bank Withdrawal,82.39977205698034,164.7995441139607,0.0,0,404.33,569.1295441139607,Joined,Others,Others,1
474313-MAH,Female,42,No,West Bengal,9,1,Deal 3,Yes,Yes,Yes,DSL,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,65.16323763229026,65.16323763229026,0.0,20,361.65,426.8132376322902,Joined,Others,Others,1
743907-WES,Female,42,Yes,Delhi,1,1,Deal 5,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,75.02474297147747,75.02474297147747,0.0,0,289.31,364.3347429714775,Joined,Others,Others,1
756667-TAM,Female,34,Yes,Rajasthan,8,3,Deal 1,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,86.69121385598578,260.0736415679573,0.0,10,280.66,540.7336415679574,Joined,Others,Others,1
306846-TAM,Female,25,No,Gujarat,2,3,Deal 4,Yes,No,Yes,DSL,No,No,No,No,Yes,No,Yes,Yes,One Year,No,Bank Withdrawal,75.25503480995195,225.7651044298559,0.0,0,340.63,566.3951044298558,Joined,Others,Others,1
126086-TAM,Female,20,No,Delhi,13,3,Deal 5,Yes,Yes,Yes,DSL,No,No,No,Yes,No,Yes,No,No,Month-to-Month,Yes,Credit Card,68.07227258197355,204.2168177459207,0.0,0,92.0,296.2168177459207,Joined,Others,Others,1
935083-UPR,Female,41,No,Delhi,1,3,Deal 3,Yes,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,66.31300406308877,198.9390121892663,0.0,0,432.06,630.9990121892663,Joined,Others,Others,1
230351-KAR,Female,43,No,Punjab,2,2,Deal 4,Yes,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.71526451573472,189.4305290314694,0.0,10,369.86,559.2905290314694,Joined,Others,Others,1
248694-RAJ,Female,79,Yes,Karnataka,4,3,Deal 4,Yes,No,No,DSL,No,No,No,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,63.47034363292941,190.4110308987882,0.0,10,478.09,668.5010308987883,Joined,Others,Others,1
114743-UPR,Female,70,No,Gujarat,8,3,Deal 4,No,No,Yes,DSL,No,No,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Mailed Check,84.59943966238286,253.7983189871486,0.0,20,483.3,737.0983189871486,Joined,Others,Others,1
800769-PUN,Female,56,Yes,Gujarat,3,3,Deal 2,No,No,No,DSL,No,Yes,Yes,Yes,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,68.1272614442208,204.3817843326624,0.0,0,144.43,348.8117843326625,Joined,Others,Others,1
599909-RAJ,Female,80,Yes,Karnataka,14,3,Deal 1,Yes,No,No,DSL,No,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,77.66839361730615,233.0051808519185,0.0,0,176.3,409.3051808519185,Joined,Others,Others,1
467570-WES,Female,45,Yes,Karnataka,9,1,Deal 5,Yes,No,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,57.3456219014175,57.3456219014175,0.0,20,360.54,417.8856219014175,Joined,Others,Others,1
487881-DEL,Female,30,No,Karnataka,1,1,Deal 4,Yes,Yes,Yes,DSL,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,77.94505586044932,77.94505586044932,0.0,0,52.88,130.8250558604493,Joined,Others,Others,1
102257-TAM,Female,59,No,Rajasthan,11,3,Deal 4,Yes,No,No,DSL,No,No,Yes,No,Yes,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,72.12829031047201,216.384870931416,0.0,0,226.62,443.004870931416,Joined,Others,Others,1
409521-WES,Female,48,No,Gujarat,8,1,Deal 4,Yes,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,68.54294465928649,68.54294465928649,0.0,0,347.74,416.2829446592865,Joined,Others,Others,1
549076-TAM,Female,40,Yes,Rajasthan,4,2,Deal 1,Yes,No,Yes,DSL,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,84.37729555062164,168.7545911012433,0.0,0,112.17,280.9245911012433,Joined,Others,Others,1
862371-KER,Female,44,Yes,Delhi,2,1,Deal 4,Yes,No,Yes,DSL,Yes,Yes,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,61.85596533420315,61.85596533420315,0.0,20,323.28,385.1359653342031,Joined,Others,Others,1
242980-RAJ,Female,27,Yes,Punjab,4,1,Deal 5,Yes,No,No,DSL,No,No,Yes,No,No,No,No,Yes,One Year,No,Bank Withdrawal,68.35181689479649,68.35181689479649,0.0,0,203.35,271.7018168947965,Joined,Others,Others,1
993388-TAM,Female,51,Yes,Delhi,9,2,Deal 1,No,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,82.108101157421,164.216202314842,0.0,0,13.65,177.866202314842,Joined,Others,Others,1
593216-MAH,Female,24,Yes,Delhi,13,2,Deal 1,Yes,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,93.437757306369,186.875514612738,0.0,0,167.31,354.185514612738,Joined,Others,Others,1
255344-MAH,Female,34,Yes,Punjab,8,1,Deal 1,Yes,No,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,49.38263881425365,49.38263881425365,0.79,20,245.36,293.9526388142536,Joined,Others,Others,1
208042-UPR,Female,78,No,Karnataka,14,1,Deal 1,Yes,Yes,Yes,DSL,No,No,No,No,Yes,No,No,No,Two Year,No,Bank Withdrawal,69.47962812684754,69.47962812684754,37.1,50,197.42,229.7996281268475,Joined,Others,Others,1
401014-GUJ,Female,20,No,Karnataka,3,2,Deal 2,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,89.01340915272387,178.0268183054477,0.0,20,281.96,459.9868183054477,Joined,Others,Others,1
168431-MAH,Female,21,No,Karnataka,13,3,Deal 1,Yes,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,67.98375820122405,203.9512746036721,43.01,0,232.85,393.7912746036722,Joined,Others,Others,1
150081-GUJ,Female,82,No,Delhi,13,2,Deal 2,Yes,No,No,DSL,No,Yes,Yes,Yes,Yes,Yes,No,No,Month-to-Month,No,Bank Withdrawal,63.74037318617577,127.4807463723515,0.0,0,142.66,270.1407463723515,Joined,Others,Others,1
858108-WES,Female,26,Yes,Delhi,7,3,Deal 1,Yes,No,Yes,DSL,Yes,No,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Mailed Check,56.93301683209159,170.7990504962748,0.0,0,235.81,406.6090504962748,Joined,Others,Others,1
515842-KER,Female,82,No,Karnataka,13,1,Deal 2,Yes,Yes,Yes,DSL,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,74.02327984312055,74.02327984312055,0.0,0,329.99,404.0132798431206,Joined,Others,Others,1
462916-DEL,Female,36,Yes,Delhi,0,3,Deal 2,Yes,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Yes,No,One Year,No,Bank Withdrawal,83.86635773544731,251.599073206342,0.0,0,67.86,319.4590732063419,Joined,Others,Others,1
471994-RAJ,Female,54,No,West Bengal,7,2,Deal 1,Yes,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,51.14703624469169,102.2940724893834,0.0,50,336.77,439.0640724893834,Joined,Others,Others,1
162433-RAJ,Female,65,Yes,Delhi,2,2,Deal 1,Yes,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,83.1529515430189,166.3059030860378,0.0,20,6.19,172.4959030860378,Joined,Others,Others,1
701891-DEL,Female,80,Yes,Delhi,5,1,Deal 5,Yes,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Yes,Yes,Two Year,No,Bank Withdrawal,72.35494133571136,72.35494133571136,0.0,0,302.17,374.5249413357114,Joined,Others,Others,1
512672-GUJ,Female,35,Yes,Gujarat,2,2,Deal 5,Yes,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,75.76593205582093,151.5318641116419,0.0,0,492.6,644.1318641116419,Joined,Others,Others,1
142291-TAM,Female,81,No,Delhi,6,1,Deal 1,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Month-to-Month,No,Bank Withdrawal,59.98264346071624,59.98264346071624,0.0,0,396.52,456.5026434607162,Joined,Others,Others,1
576128-DEL,Female,50,No,Rajasthan,11,1,Deal 2,Yes,No,Yes,DSL,Yes,No,Yes,No,Yes,No,Yes,No,Month-to-Month,No,Bank Withdrawal,78.7547743062716,78.7547743062716,11.99,0,200.54,267.3047743062716,Joined,Others,Others,1
317400-TAM,Female,58,Yes,Delhi,2,1,Deal 1,Yes,Yes,Yes,DSL,No,No,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,75.46665560319332,75.46665560319332,0.0,0,394.29,469.7566556031933,Joined,Others,Others,1
434971-DEL,Female,34,No,Delhi,14,1,Deal 1,Yes,No,Yes,DSL,Yes,Yes,No,Yes,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,67.50521934578047,67.50521934578047,37.68,0,255.49,285.3152193457805,Joined,Others,Others,1
852922-DEL,Female,71,No,Gujarat,11,2,Deal 5,Yes,No,Yes,DSL,Yes,No,Yes,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,59.86516238543722,119.7303247708744,0.0,0,297.68,417.4103247708745,Joined,Others,Others,1
363031-DEL,Female,62,Yes,Delhi,7,2,Deal 5,Yes,No,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,53.55462930183887,107.1092586036777,25.14,0,281.65,363.6192586036777,Joined,Others,Others,1
861401-TAM,Female,42,Yes,Karnataka,1,3,Deal 2,No,No,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Month-to-Month,Yes,Mailed Check,70.57498143995608,211.7249443198682,0.0,0,269.97,481.6949443198682,Joined,Others,Others,1
176361-UPR,Female,30,Yes,Delhi,10,3,Deal 1,Yes,No,Yes,DSL,No,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,63.68452708336182,191.0535812500855,0.0,0,72.91,263.9635812500854,Joined,Others,Others,1
389134-MAH,Female,80,No,Delhi,5,3,Deal 1,Yes,No,No,DSL,No,No,Yes,No,Yes,No,Yes,No,Two Year,Yes,Bank Withdrawal,69.17610300200778,207.5283090060233,0.0,0,57.66,265.1883090060234,Joined,Others,Others,1
928569-PUN,Female,31,No,Kerala,6,2,Deal 4,Yes,No,Yes,DSL,No,No,Yes,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,71.90061010132837,143.8012202026567,0.0,0,181.87,325.6712202026567,Joined,Others,Others,1
184381-PUN,Female,18,No,West Bengal,14,2,Deal 2,Yes,Yes,Yes,DSL,Yes,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,57.18628235697182,114.3725647139436,0.0,10,361.01,475.3825647139436,Joined,Others,Others,1
941708-DEL,Female,49,Yes,Kerala,12,3,Deal 3,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Yes,No,Two Year,No,Credit Card,72.77593470149365,218.3278041044809,0.0,0,463.13,681.4578041044809,Joined,Others,Others,1
182289-UPR,Female,48,No,Tamil Nadu,7,3,Deal 2,Yes,Yes,Yes,DSL,No,Yes,No,No,Yes,No,No,No,Month-to-Month,No,Credit Card,62.41745629356178,187.2523688806853,23.08,0,292.18,456.3523688806853,Joined,Others,Others,1
821755-DEL,Female,27,No,Delhi,6,3,Deal 1,Yes,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,57.58973410367958,172.7692023110388,0.0,0,451.61,624.3792023110387,Joined,Others,Others,1
104138-PUN,Female,67,Yes,Rajasthan,14,1,Deal 1,Yes,Yes,No,DSL,No,No,No,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,60.91202796343392,60.91202796343392,0.0,0,277.12,338.0320279634339,Joined,Others,Others,1
896710-DEL,Female,44,Yes,Delhi,9,3,Deal 3,No,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,44.95479805850097,134.8643941755029,39.72,0,486.56,581.7043941755029,Joined,Others,Others,1
375796-TAM,Female,57,Yes,Delhi,0,1,Deal 5,Yes,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,103.9869154489232,103.9869154489232,0.0,0,35.39,139.3769154489232,Joined,Others,Others,1
771314-WES,Female,61,No,Karnataka,8,1,Deal 4,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,51.68279711810917,51.68279711810917,0.0,10,371.56,423.2427971181092,Joined,Others,Others,1
